segment_id,latitude,longitude,lat_end,lng_end,violent_crimes_90d,property_crimes_90d,drug_crimes_90d,total_crimes_90d,recent_crimes_7d,street_hazards,encampments,needles_reported,blocked_sidewalk,total_311_reports,lighting_issues,active_construction,hour,day_of_week,is_weekend,is_night,is_rush_hour,month,in_high_risk_area,in_business_district,distance_to_downtown,sidewalk_width,lighting_quality,cctv_coverage,nearest_transit_stop,pedestrian_traffic,business_density,escape_routes,is_unsafe
seg_33_95,37.741,-122.425,37.742,-122.42399999999999,9,8,4,45,8,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.05860034129592834,2.4836432511370297,0.8061769969905567,1,166.54807985948563,0.8465595973850314,4,1,1
seg_59_35,37.766999999999996,-122.485,37.767999999999994,-122.484,0,3,0,5,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08918520056600755,1.8939255194264584,0.8239582898122486,0,143.59364022942236,0.8217096219017141,2,4,0
seg_70_127,37.778,-122.393,37.778999999999996,-122.392,22,48,3,135,17,19,0,0,0,19,0,0,19,5,True,False,True,10,1,0,0.01746424919657337,1.4041352211538378,0.23977593773499778,0,93.21189220421951,0.7115291755870174,6,2,1
seg_95_82,37.803,-122.438,37.803999999999995,-122.437,1,9,0,23,3,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.03905124837953015,1.9842092521754275,0.9818031272772849,0,84.16084152173642,0.13538682138847793,5,4,0
seg_47_18,37.754999999999995,-122.502,37.75599999999999,-122.50099999999999,0,8,0,13,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10920164833919864,2.2076485082473294,0.9793729082817674,0,236.63498478852787,0.5384005698641111,3,1,0
seg_93_90,37.801,-122.42999999999999,37.802,-122.42899999999999,1,20,0,38,4,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.03080584360148713,2.1287449317990186,0.7190345901967955,1,335.89244958477997,0.539726492624936,8,3,0
seg_97_90,37.805,-122.42999999999999,37.806,-122.42899999999999,1,2,0,6,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0319530906173296,1.2822640696635557,0.9227577889687908,1,140.0132209954642,0.4545366272484056,4,3,0
seg_82_40,37.79,-122.47999999999999,37.791,-122.47899999999998,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08009993757798714,3.087832995670729,0.4879791827001366,0,268.93174097336623,0.45553365761272163,9,1,0
seg_54_113,37.762,-122.407,37.763,-122.40599999999999,2,14,3,39,5,12,0,0,0,12,0,0,19,5,True,False,True,10,1,0,0.03275667870831299,2.8052911837111902,0.767912815330955,0,271.39663014184595,0.18143793022576726,4,3,1
seg_1_46,37.708999999999996,-122.47399999999999,37.709999999999994,-122.47299999999998,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11269871339104877,2.9921288097325194,0.9548779428918888,1,402.5610608740926,0.22698763893468554,3,2,0
seg_78_121,37.786,-122.399,37.787,-122.398,10,22,0,55,3,6,1,0,0,7,0,0,19,5,True,False,True,10,1,1,0.008062257748294742,1.5260879644606709,0.9740480002900491,0,260.9638985602794,0.17976392377586067,4,2,1
seg_53_56,37.760999999999996,-122.464,37.76199999999999,-122.463,3,9,0,37,2,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.07200694410957308,2.611851584059585,0.7263723132845084,1,383.3380768542482,0.4419776360808193,5,4,0
seg_71_28,37.778999999999996,-122.49199999999999,37.779999999999994,-122.49099999999999,5,11,1,35,0,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.09321480569092644,2.6608883651124726,0.6720010954152538,0,156.45613592937337,0.6477134394816274,3,4,0
seg_62_118,37.769999999999996,-122.402,37.770999999999994,-122.401,2,13,0,25,0,5,0,0,0,5,0,0,19,5,True,False,True,10,1,0,0.02408318915758511,2.8480173176998345,0.7983623205584235,1,386.087153816969,0.9213276327181396,5,2,0
seg_90_120,37.798,-122.39999999999999,37.799,-122.39899999999999,6,20,2,59,1,3,3,0,0,6,0,0,19,5,True,False,True,10,0,1,0.0040000000000048885,2.8210488906769866,0.5882370535348194,0,346.5036895501405,0.4325566914788088,5,2,1
seg_26_114,37.734,-122.40599999999999,37.735,-122.40499999999999,5,11,0,28,3,22,1,0,0,23,0,0,19,5,True,False,True,10,1,0,0.06029925372671914,2.4233705671692576,0.8792879160073711,0,211.55088410645143,0.973364691799637,7,3,1
seg_44_91,37.751999999999995,-122.429,37.75299999999999,-122.428,0,15,0,31,1,17,0,0,0,17,0,0,19,5,True,False,True,10,1,0,0.051039200620698624,1.2156633954455167,0.9948268713770398,0,453.7253837813095,0.5779022881522888,5,4,0
seg_40_20,37.748,-122.5,37.748999999999995,-122.499,1,4,0,7,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11007270324653068,2.3726910272564936,0.9494975903886069,1,267.4030078941837,0.23373641926036517,6,1,0
seg_100_132,37.808,-122.38799999999999,37.809,-122.38699999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.018439088914597522,2.503620730730431,0.8210914768186222,0,265.3750028688114,0.23481903620813332,7,3,0
seg_14_64,37.722,-122.456,37.723,-122.455,3,19,0,47,4,17,0,0,0,17,0,0,19,5,True,False,True,10,0,0,0.09121403400792598,3.282428611347752,0.3171960688224177,1,343.80849116268706,0.8722376918681797,6,3,1
seg_92_79,37.8,-122.441,37.800999999999995,-122.44,2,14,0,40,2,10,2,0,0,12,0,0,19,5,True,False,True,10,0,0,0.04143669871019821,2.8240732664458745,0.9109837947781677,0,306.729442568958,0.2561681853066188,2,3,0
seg_26_121,37.734,-122.399,37.735,-122.398,3,3,0,21,2,4,0,0,0,4,0,0,19,5,True,False,True,10,1,0,0.06000833275470524,2.4727554261575575,0.5573149163921783,1,183.15058271092704,0.2790983631464932,8,1,1
seg_53_130,37.760999999999996,-122.39,37.76199999999999,-122.389,1,9,0,29,5,7,1,0,0,8,0,0,19,5,True,False,True,10,0,0,0.034481879299136015,2.094729863035589,0.7385663561496422,0,300.26101031468545,0.403116864772768,2,3,0
seg_35_127,37.742999999999995,-122.393,37.74399999999999,-122.392,1,3,0,6,0,1,0,0,0,1,0,0,19,5,True,False,True,10,1,0,0.051478150704937595,1.3070515846684725,0.9153083504601193,0,156.5682642444801,0.4839988135935592,6,4,0
seg_54_83,37.762,-122.437,37.763,-122.43599999999999,17,53,5,158,15,31,5,0,0,36,0,0,19,5,True,False,True,10,0,0,0.04891829923453162,1.911146117049547,0.5832281051768641,0,340.8229626336491,0.2838405592478559,6,4,1
seg_85_126,37.793,-122.39399999999999,37.794,-122.39299999999999,11,18,1,54,0,3,1,0,0,4,0,0,19,5,True,False,True,10,0,1,0.006082762530312078,1.5994201358256543,0.22634578840708236,1,251.35291189455356,0.6664085928823961,4,1,1
seg_70_78,37.778,-122.442,37.778999999999996,-122.44099999999999,1,28,0,51,4,47,0,0,0,47,0,0,19,5,True,False,True,10,0,0,0.044944410108476045,3.468157663681802,0.4362413634625344,0,407.95092406042716,0.365401004447866,2,3,0
seg_14_42,37.722,-122.478,37.723,-122.47699999999999,0,4,0,8,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10615083607771356,3.084932561380794,0.8402042705280192,1,480.03614025759555,0.6526266410694598,6,1,0
seg_71_91,37.778999999999996,-122.429,37.779999999999994,-122.428,14,24,1,94,2,7,1,0,0,8,0,0,19,5,True,False,True,10,0,0,0.03264965543462604,2.616923358959251,0.6101413036747355,0,335.04515499383905,0.1472641156980576,8,4,1
seg_76_70,37.784,-122.45,37.785,-122.449,2,13,1,29,0,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.050990195135924676,2.0770475701615005,0.26299812123084054,0,127.73961636875298,0.23052627184018507,2,2,0
seg_68_94,37.775999999999996,-122.426,37.776999999999994,-122.425,8,56,1,115,13,42,8,0,0,50,0,0,19,5,True,False,True,10,0,0,0.0316227766016811,3.4239833267567934,0.9390401238749297,0,347.9661148873624,0.27062785277586277,7,3,1
seg_69_110,37.777,-122.41,37.778,-122.40899999999999,40,41,78,344,15,46,13,0,0,59,0,0,19,5,True,False,True,10,1,0,0.01972308292330788,2.5816970391836667,0.6300132626178576,0,435.30251949510824,0.7956813164567409,6,1,1
seg_11_36,37.719,-122.484,37.72,-122.48299999999999,4,30,0,53,3,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.11260994627472969,1.564081611723821,0.3976491264243639,0,464.39342200130267,0.42677023407953674,7,1,1
seg_45_64,37.753,-122.456,37.754,-122.455,0,0,0,1,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06940461079783854,2.6200559625989013,0.8299768061874411,1,351.94759830902603,0.9617705329420961,5,1,0
seg_26_95,37.734,-122.425,37.735,-122.42399999999999,5,7,0,27,3,8,0,0,0,8,0,0,19,5,True,False,True,10,0,0,0.06499999999999226,1.6228714388554124,0.5396822832959324,1,492.5226709239691,0.982367319408585,3,4,0
seg_96_124,37.803999999999995,-122.396,37.80499999999999,-122.395,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.010770329614268976,3.105401769416204,0.3087941495185385,0,321.90665123377613,0.3297381251370417,4,4,0
seg_86_63,37.794,-122.457,37.794999999999995,-122.45599999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.05699999999998795,2.483561090966342,0.431910210318525,0,382.4976956559767,0.4051664378107138,4,1,0
seg_81_24,37.789,-122.496,37.79,-122.49499999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09613012014971127,2.5044294923436006,0.4723803847675787,0,419.17361375611387,0.13629588768968193,10,2,0
seg_64_91,37.772,-122.429,37.772999999999996,-122.428,4,33,0,55,1,20,0,0,0,20,0,0,19,5,True,False,True,10,1,0,0.03640054944639876,2.672138310445607,0.2392279062480901,1,402.15508972039737,0.37714575780588133,7,3,1
seg_21_60,37.729,-122.46,37.73,-122.45899999999999,0,2,0,6,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.0884590300647609,2.6251475296045075,0.8684150542809894,1,359.50257536682244,0.17716061888476664,2,4,0
seg_90_19,37.798,-122.50099999999999,37.799,-122.49999999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.1010791768862261,1.3169469372284817,0.288106088589225,1,470.3402263009408,0.13084590040596622,7,3,0
seg_35_76,37.742999999999995,-122.444,37.74399999999999,-122.443,0,4,0,9,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0673572564761951,2.1076360696826115,0.2736176062814593,1,168.1824308579191,0.2878636963050945,3,1,0
seg_72_108,37.78,-122.41199999999999,37.781,-122.41099999999999,127,86,159,891,43,43,24,0,0,67,0,0,19,5,True,False,True,10,1,0,0.018439088914573628,3.2229909901866898,0.7037444080712218,0,92.25272968216167,0.4716387027809098,6,2,1
seg_100_84,37.808,-122.43599999999999,37.809,-122.43499999999999,1,1,0,3,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.03862641583164501,1.8848659003938817,0.3128167574472227,0,183.07021260428553,0.5736536877078185,7,4,0
seg_58_118,37.766,-122.402,37.766999999999996,-122.401,1,10,38,56,0,1,0,0,0,1,0,0,19,5,True,False,True,10,1,0,0.028071337695234764,3.4052977545002485,0.8160039408126796,0,457.8365797174099,0.9763390526496974,6,3,0
seg_38_20,37.745999999999995,-122.5,37.74699999999999,-122.499,1,5,0,8,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11092339699089204,2.9581962358317173,0.36810252542822886,0,394.92706645028426,0.1499130329722273,4,3,0
seg_76_61,37.784,-122.45899999999999,37.785,-122.45799999999998,0,5,0,19,4,8,0,0,0,8,0,0,19,5,True,False,True,10,0,0,0.059841457201491914,2.6552723457371226,0.8136954123820329,1,491.0696919913237,0.9982949465562768,10,2,0
seg_62_105,37.769999999999996,-122.41499999999999,37.770999999999994,-122.41399999999999,30,27,4,128,7,22,3,0,0,25,0,0,19,5,True,False,True,10,1,0,0.028301943396163355,1.6730256683990825,0.3304539438868493,0,248.75088349227104,0.8381260466048653,4,1,1
seg_94_27,37.802,-122.493,37.803,-122.49199999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09334345183245613,1.445400822333204,0.7676701514552442,0,156.74153183817003,0.9126604233530414,4,3,0
seg_74_83,37.782,-122.437,37.782999999999994,-122.43599999999999,7,30,0,70,3,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.03889730067754591,2.0149038159452206,0.3076057921607525,1,414.661697761813,0.807000298533274,3,1,1
seg_4_129,37.711999999999996,-122.39099999999999,37.712999999999994,-122.38999999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0824924238945637,3.0302147368848287,0.24308171053954963,0,278.43351442318914,0.26850705963511357,0,4,0
seg_37_124,37.745,-122.396,37.745999999999995,-122.395,4,12,1,43,4,1,0,0,0,1,0,0,19,5,True,False,True,10,1,0,0.04916299421312731,1.8549872051234648,0.4735575678466309,1,327.17096106253604,0.17988095848081165,5,3,1
seg_71_72,37.778999999999996,-122.448,37.779999999999994,-122.44699999999999,2,3,0,18,1,6,0,0,0,6,0,0,19,5,True,False,True,10,0,0,0.05028916384270897,3.1196036677606354,0.925499800810358,1,409.3206080044401,0.893047910726531,4,4,0
seg_55_11,37.763,-122.509,37.763999999999996,-122.508,2,16,0,27,0,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.11332254850645904,2.269983275630171,0.3398672920512307,1,302.7701304359722,0.8422859389785076,6,4,0
seg_29_22,37.737,-122.49799999999999,37.738,-122.49699999999999,1,1,0,4,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11337107214804158,2.966077874831535,0.3350541803234115,1,323.45703241849117,0.5902062690544413,3,2,0
seg_49_63,37.757,-122.457,37.757999999999996,-122.45599999999999,0,0,0,1,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0679558680321174,3.300952173022007,0.8537286815176817,1,432.9369092894103,0.7231483541868233,6,1,0
seg_57_105,37.765,-122.41499999999999,37.766,-122.41399999999999,8,20,0,66,0,20,3,0,0,23,0,0,19,5,True,False,True,10,1,0,0.032649655434619514,2.1522767601985566,0.8443390847546093,0,94.51806256654692,0.9154815075646332,5,3,1
seg_27_119,37.735,-122.401,37.736,-122.39999999999999,5,6,0,23,2,4,0,0,0,4,0,0,19,5,True,False,True,10,1,0,0.05900847396772506,2.5461709052168082,0.541404976417811,1,146.86900274716706,0.7113206447235012,4,4,1
seg_26_52,37.734,-122.46799999999999,37.735,-122.46699999999998,0,2,0,7,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0906862723900216,2.526521445132972,0.6796163759946394,0,404.037487812375,0.5731674848268327,9,2,0
seg_78_79,37.786,-122.441,37.787,-122.44,2,11,1,34,0,16,0,0,0,16,0,0,19,5,True,False,True,10,0,0,0.041773197148406875,1.519409363334781,0.23971716023660772,0,175.2248488013531,0.6029146757313367,3,3,0
seg_82_105,37.79,-122.41499999999999,37.791,-122.41399999999999,9,38,9,139,19,61,1,0,0,62,0,0,19,5,True,False,True,10,1,0,0.01552417469624627,2.071070742547905,0.4930584105833795,0,315.3427481170313,0.8479749198686639,7,3,1
seg_14_129,37.722,-122.39099999999999,37.723,-122.38999999999999,3,9,2,59,0,2,0,0,0,2,0,0,19,5,True,False,True,10,1,0,0.07256031973468441,2.596862371099976,0.5615166377988187,0,381.65444488695636,0.31753062836393603,3,1,1
seg_12_72,37.72,-122.448,37.721,-122.44699999999999,4,3,1,25,4,8,0,0,0,8,0,0,19,5,True,False,True,10,0,0,0.08820430828479142,1.223552633604334,0.7745103266836368,1,384.8939810865922,0.28581624317324233,5,3,1
seg_17_93,37.725,-122.42699999999999,37.726,-122.42599999999999,0,5,0,13,1,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.07409453421136182,1.5469765395954433,0.3465391061131416,0,222.9740671270001,0.3758967573267549,3,3,0
seg_35_50,37.742999999999995,-122.47,37.74399999999999,-122.469,4,1,0,13,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08660831368869412,2.298389496194142,0.426931265609982,1,131.86635545331194,0.8162601958394633,10,3,0
seg_41_72,37.748999999999995,-122.448,37.74999999999999,-122.44699999999999,0,5,0,9,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06579513659837605,1.3241728910983244,0.4502322825637716,1,348.5570470601025,0.5320893697021349,6,3,0
seg_1_86,37.708999999999996,-122.434,37.709999999999994,-122.43299999999999,0,2,0,7,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.09154780172128432,3.4934060444018664,0.8505866120205652,0,455.64310000612045,0.8651710561022741,3,2,0
seg_91_105,37.799,-122.41499999999999,37.8,-122.41399999999999,0,5,0,27,3,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.015811388300829763,2.7434526124547185,0.9701772355885121,0,80.76597091653578,0.6611365886338445,2,1,0
seg_91_56,37.799,-122.464,37.8,-122.463,0,2,0,4,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0641950153828093,2.1726470659668364,0.4132495532250003,0,170.12604489699868,0.7536693780775876,4,3,0
seg_100_144,37.808,-122.37599999999999,37.809,-122.37499999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.02778488797891413,1.268790957421641,0.2959345807630026,0,405.53033026022206,0.6995806441118724,1,3,0
seg_81_55,37.789,-122.46499999999999,37.79,-122.46399999999998,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0651920240520097,1.7155084943977907,0.24874972389953093,0,218.52993804669657,0.47597696814916923,3,1,0
seg_45_88,37.753,-122.432,37.754,-122.431,0,16,0,31,1,0,0,0,0,0,0,0,19,5,True,False,True,10,1,0,0.05200961449577869,3.488328046820267,0.7138300262018598,0,436.92642981317397,0.32790403818120495,5,4,0
seg_2_100,37.71,-122.42,37.711,-122.419,16,8,0,50,2,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08634813257968688,1.9700036594967094,0.671014159271747,0,225.35348440151975,0.7264581738075901,7,2,1
seg_44_71,37.751999999999995,-122.449,37.75299999999999,-122.448,0,1,0,1,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06453681120104546,2.2107015764110245,0.24520398671540722,1,185.76128324441373,0.2784407717005566,5,2,0
seg_41_113,37.748999999999995,-122.407,37.74999999999999,-122.40599999999999,3,10,2,41,1,10,6,0,0,16,0,0,19,5,True,False,True,10,1,0,0.04554119014694307,2.7423964733304964,0.965735901582867,0,162.77295210530343,0.47140837277365527,5,3,1
seg_21_109,37.729,-122.411,37.73,-122.41,2,7,0,31,0,8,0,0,0,8,0,0,19,5,True,False,True,10,0,0,0.06592419889539508,3.3326064908749164,0.2528288505132573,0,101.909664800674,0.252380903168936,3,1,1
seg_0_76,37.708,-122.444,37.708999999999996,-122.443,1,3,0,13,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09660227740586387,1.497030770934668,0.7416356631935515,0,97.3700650881497,0.370786669484594,2,2,0
seg_56_41,37.763999999999996,-122.479,37.76499999999999,-122.478,1,22,0,43,2,17,1,0,0,18,0,0,19,5,True,False,True,10,0,0,0.08450443775328634,1.4280007214011603,0.2545295442452461,0,180.45108249952426,0.8239537082753717,5,3,0
seg_42_115,37.75,-122.405,37.751,-122.404,0,6,2,23,1,34,7,0,0,41,0,0,19,5,True,False,True,10,1,0,0.044283179650965496,1.5066212522780205,0.42535136162235676,0,210.07814620163745,0.10599022879520037,6,4,1
seg_97_86,37.805,-122.434,37.806,-122.43299999999999,7,9,0,27,1,1,1,0,0,2,0,0,19,5,True,False,True,10,0,0,0.035735136770404345,1.5890440219560742,0.7290765195427267,0,292.3884785707445,0.4486788703940002,4,2,1
seg_22_23,37.73,-122.497,37.730999999999995,-122.496,0,2,0,5,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11621101496845676,2.797763684117002,0.279424099570142,1,437.9988051538029,0.7753748031593133,5,3,0
seg_68_14,37.775999999999996,-122.506,37.776999999999994,-122.505,1,1,0,5,0,5,0,0,0,5,0,0,19,5,True,False,True,10,0,0,0.10751744044571962,2.2999894422766896,0.8578669816747252,1,363.8162769625491,0.8030395897462889,2,2,0
seg_98_158,37.806,-122.362,37.806999999999995,-122.36099999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.039849717690353094,3.0525109230492307,0.8534130883834269,1,463.58381426264145,0.4083119183088715,5,2,0
seg_41_98,37.748999999999995,-122.422,37.74999999999999,-122.42099999999999,2,12,0,38,1,8,0,0,0,8,0,0,19,5,True,False,True,10,1,0,0.05008991914547051,3.288888773878139,0.4723218060944818,0,391.2387483020855,0.4821492306391679,4,1,1
seg_25_14,37.733,-122.506,37.733999999999995,-122.505,1,0,0,2,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.12229881438509056,1.93944330706047,0.801876147870551,0,376.2397268672465,0.39664766706016746,2,2,0
seg_97_142,37.805,-122.378,37.806,-122.377,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.024596747752503915,1.7949000562501023,0.5444208386495689,0,187.71646521323396,0.9064639915680802,5,3,0
seg_79_113,37.787,-122.407,37.788,-122.40599999999999,30,131,6,304,19,4,1,0,0,5,0,0,19,5,True,False,True,10,1,1,0.009899494936603666,3.4786284415666553,0.40309662010961783,0,241.39481663783798,0.6651389154789749,5,1,1
seg_64_26,37.772,-122.494,37.772999999999996,-122.493,1,2,0,15,0,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.09654014708917125,1.9175086318982275,0.6751248255858154,0,80.72934428881008,0.565847661047108,4,2,0
seg_52_112,37.76,-122.408,37.760999999999996,-122.407,0,10,0,15,0,10,0,0,0,10,0,0,19,5,True,False,True,10,1,0,0.034928498393143895,2.4947955596066635,0.31951344805881576,0,440.9914403162156,0.4145800250188841,4,3,0
seg_84_52,37.792,-122.46799999999999,37.793,-122.46699999999998,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0680294054067633,1.434198052379947,0.9301569020826648,0,490.88895672605264,0.2537810620974649,2,3,0
seg_38_30,37.745999999999995,-122.49,37.74699999999999,-122.48899999999999,2,4,0,9,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10199999999999132,2.146772506256561,0.6472078236168181,1,213.74956325164743,0.7331956603397759,7,2,0
seg_93_52,37.801,-122.46799999999999,37.802,-122.46699999999998,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06835934464283464,1.5294731765577358,0.9536208907040029,0,187.27437693271273,0.7204448408435528,3,4,0
seg_44_82,37.751999999999995,-122.438,37.75299999999999,-122.437,0,6,0,11,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.056639209034024154,3.4273723084625547,0.9652045563238234,0,263.97168062238063,0.23567849637939786,9,4,0
seg_21_73,37.729,-122.447,37.73,-122.446,2,6,0,23,1,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08021221852061833,1.715814568379742,0.9502897131985073,0,85.77236218913423,0.5082827687443747,2,1,0
seg_88_53,37.796,-122.467,37.797,-122.466,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06702984409946872,1.8696342805505126,0.7219950598029197,0,399.0182716562373,0.6657763320494756,5,4,0
